candidate_id,gate_ok_2y_proxy,score_proxy,short_penalty_proxy,long_diff_2y_vs_OV_proxy,mom20_thr,mom60_thr,rv20_cap,dd60_cap,enter_days,exit_days,1m_ret_proxy,2m_ret_proxy,3m_ret_proxy,4m_ret_proxy,5m_ret_proxy,6m_ret_proxy,1y_ret_proxy,2y_ret_proxy
D6-0801,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,0.0,6.0,50.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-0810,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,0.0,6.0,60.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-0954,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,2.0,6.0,20.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-0963,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,2.0,6.0,30.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-0972,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,2.0,6.0,40.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-0981,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,2.0,6.0,50.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-0990,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,2.0,6.0,60.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1134,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,4.0,6.0,20.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1143,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,4.0,6.0,30.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1152,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,4.0,6.0,40.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1161,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,4.0,6.0,50.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1170,False,-10729.984966360174,540.6028028561799,-189.38216350399455,4.0,4.0,6.0,60.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1494,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,0.0,6.0,20.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1503,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,0.0,6.0,30.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1512,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,0.0,6.0,40.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1521,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,0.0,6.0,50.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1530,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,0.0,6.0,60.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1674,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,2.0,6.0,20.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1683,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,2.0,6.0,30.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1692,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,2.0,6.0,40.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1701,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,2.0,6.0,50.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1710,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,2.0,6.0,60.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1854,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,4.0,6.0,20.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1863,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,4.0,6.0,30.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1872,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,4.0,6.0,40.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1881,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,4.0,6.0,50.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-1890,False,-10729.984966360174,540.6028028561799,-189.38216350399455,6.0,4.0,6.0,60.0,3,3,68.71824388263805,121.96913627683531,155.71171298834048,169.32035527244923,343.42704690297603,283.4140812905261,663.154216926399,659.4882364960052
D6-0054,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,0.0,6.0,20.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0063,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,0.0,6.0,30.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0072,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,0.0,6.0,40.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0081,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,0.0,6.0,50.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0090,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,0.0,6.0,60.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0234,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,2.0,6.0,20.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0243,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,2.0,6.0,30.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0252,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,2.0,6.0,40.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0261,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,2.0,6.0,50.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0270,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,2.0,6.0,60.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0411,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,4.0,6.0,20.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0414,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,4.0,6.0,20.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0420,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,4.0,6.0,30.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0423,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,4.0,6.0,30.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0429,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,4.0,6.0,40.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0432,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,4.0,6.0,40.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0438,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,4.0,6.0,50.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0441,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,4.0,6.0,50.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0447,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,4.0,6.0,60.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-0450,False,-10737.404399521472,544.3214511123874,-193.0829484090841,2.0,4.0,6.0,60.0,3,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-1131,False,-10737.404399521472,544.3214511123874,-193.0829484090841,4.0,4.0,6.0,20.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-1140,False,-10737.404399521472,544.3214511123874,-193.0829484090841,4.0,4.0,6.0,30.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-1149,False,-10737.404399521472,544.3214511123874,-193.0829484090841,4.0,4.0,6.0,40.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-1158,False,-10737.404399521472,544.3214511123874,-193.0829484090841,4.0,4.0,6.0,50.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-1167,False,-10737.404399521472,544.3214511123874,-193.0829484090841,4.0,4.0,6.0,60.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-1851,False,-10737.404399521472,544.3214511123874,-193.0829484090841,6.0,4.0,6.0,20.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-1860,False,-10737.404399521472,544.3214511123874,-193.0829484090841,6.0,4.0,6.0,30.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-1869,False,-10737.404399521472,544.3214511123874,-193.0829484090841,6.0,4.0,6.0,40.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-1878,False,-10737.404399521472,544.3214511123874,-193.0829484090841,6.0,4.0,6.0,50.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-1887,False,-10737.404399521472,544.3214511123874,-193.0829484090841,6.0,4.0,6.0,60.0,2,3,68.71824388263819,121.96913627683546,155.71171298834062,169.32035527244932,343.4270469029763,283.4140812905262,659.4355686701906,655.7874515909157
D6-3471,False,-10746.48044335775,561.6482975840072,-184.83214577374144,10.0,6.0,6.0,20.0,2,3,68.71824388263809,121.96913627683531,155.71171298834054,169.32035527244923,343.427046902976,283.4140812905261,642.1087221985717,664.0382542262583
D6-3480,False,-10746.48044335775,561.6482975840072,-184.83214577374144,10.0,6.0,6.0,30.0,2,3,68.71824388263809,121.96913627683531,155.71171298834054,169.32035527244923,343.427046902976,283.4140812905261,642.1087221985717,664.0382542262583
D6-3489,False,-10746.48044335775,561.6482975840072,-184.83214577374144,10.0,6.0,6.0,40.0,2,3,68.71824388263809,121.96913627683531,155.71171298834054,169.32035527244923,343.427046902976,283.4140812905261,642.1087221985717,664.0382542262583
D6-3498,False,-10746.48044335775,561.6482975840072,-184.83214577374144,10.0,6.0,6.0,50.0,2,3,68.71824388263809,121.96913627683531,155.71171298834054,169.32035527244923,343.427046902976,283.4140812905261,642.1087221985717,664.0382542262583
D6-3507,False,-10746.48044335775,561.6482975840072,-184.83214577374144,10.0,6.0,6.0,60.0,2,3,68.71824388263809,121.96913627683531,155.71171298834054,169.32035527244923,343.427046902976,283.4140812905261,642.1087221985717,664.0382542262583
D6-2754,False,-10746.622211710195,561.7181496851163,-184.90406202508018,8.0,6.0,6.0,20.0,3,3,68.71824388263815,121.96913627683546,155.71171298834065,169.32035527244932,343.4270469029763,283.4140812905264,642.0388700974617,663.9663379749196
D6-2763,False,-10746.622211710195,561.7181496851163,-184.90406202508018,8.0,6.0,6.0,30.0,3,3,68.71824388263815,121.96913627683546,155.71171298834065,169.32035527244932,343.4270469029763,283.4140812905264,642.0388700974617,663.9663379749196
D6-2772,False,-10746.622211710195,561.7181496851163,-184.90406202508018,8.0,6.0,6.0,40.0,3,3,68.71824388263815,121.96913627683546,155.71171298834065,169.32035527244932,343.4270469029763,283.4140812905264,642.0388700974617,663.9663379749196
D6-2781,False,-10746.622211710195,561.7181496851163,-184.90406202508018,8.0,6.0,6.0,50.0,3,3,68.71824388263815,121.96913627683546,155.71171298834065,169.32035527244932,343.4270469029763,283.4140812905264,642.0388700974617,663.9663379749196
D6-2790,False,-10746.622211710195,561.7181496851163,-184.90406202508018,8.0,6.0,6.0,60.0,3,3,68.71824388263815,121.96913627683546,155.71171298834065,169.32035527244932,343.4270469029763,283.4140812905264,642.0388700974617,663.9663379749196
D6-3474,False,-10746.622211710195,561.7181496851163,-184.90406202508018,10.0,6.0,6.0,20.0,3,3,68.71824388263815,121.96913627683546,155.71171298834065,169.32035527244932,343.4270469029763,283.4140812905264,642.0388700974617,663.9663379749196
D6-3483,False,-10746.622211710195,561.7181496851163,-184.90406202508018,10.0,6.0,6.0,30.0,3,3,68.71824388263815,121.96913627683546,155.71171298834065,169.32035527244932,343.4270469029763,283.4140812905264,642.0388700974617,663.9663379749196
D6-3492,False,-10746.622211710195,561.7181496851163,-184.90406202508018,10.0,6.0,6.0,40.0,3,3,68.71824388263815,121.96913627683546,155.71171298834065,169.32035527244932,343.4270469029763,283.4140812905264,642.0388700974617,663.9663379749196
